"","lat","lon","modality","units","O3_cal","O3","reg_site","timestamp"
"9298",37.8148,-122.2824,"OZONE","PPB",31,23.5,"Oakland",2020-05-14 03:00:00
"9299",38.10251,-122.238,"OZONE","PPB",38,39.1,"Vallejo",2020-05-14 03:00:00
"9300",37.74306,-122.1699,"OZONE","PPB",33,34.6,"San Leandro",2020-05-14 03:00:00
"9301",37.9383,-122.025,"OZONE","PPB",34,33.1,"Concord",2020-05-14 03:00:00
"9302",37.9722,-122.5189,"OZONE","PPB",25,22.4,"San Rafael",2020-05-14 02:00:00
"9303",37.7658,-122.3978,"OZONE","PPB",40,39.4,"San Francisco",2020-05-14 02:00:00
"9304",37.9604,-122.3571,"OZONE","PPB",35,34.6,"San Pablo",2020-05-14 02:00:00
"9305",37.86477,-122.3027,"OZONE","PPB",34,34.2,"Berkeley",2020-05-14 02:00:00
"9306",37.8148,-122.2824,"OZONE","PPB",31,31.1,"Oakland",2020-05-14 02:00:00
"9307",38.10251,-122.238,"OZONE","PPB",39,38.4,"Vallejo",2020-05-14 02:00:00
"9308",37.74306,-122.1699,"OZONE","PPB",34,34.8,"San Leandro",2020-05-14 02:00:00
"9309",37.9383,-122.025,"OZONE","PPB",35,33.3,"Concord",2020-05-14 02:00:00
"9310",37.9722,-122.5189,"OZONE","PPB",28,29.9,"San Rafael",2020-05-14 01:00:00
"9311",37.7658,-122.3978,"OZONE","PPB",40,40.9,"San Francisco",2020-05-14 01:00:00
"9312",37.9604,-122.3571,"OZONE","PPB",36,36.2,"San Pablo",2020-05-14 01:00:00
"9313",37.86477,-122.3027,"OZONE","PPB",35,33.8,"Berkeley",2020-05-14 01:00:00
"9314",37.8148,-122.2824,"OZONE","PPB",31,33.8,"Oakland",2020-05-14 01:00:00
"9315",38.10251,-122.238,"OZONE","PPB",38,39,"Vallejo",2020-05-14 01:00:00
"9316",37.74306,-122.1699,"OZONE","PPB",35,33.7,"San Leandro",2020-05-14 01:00:00
"9317",37.9383,-122.025,"OZONE","PPB",36,37.2,"Concord",2020-05-14 01:00:00
"9318",37.9722,-122.5189,"OZONE","PPB",30,34.2,"San Rafael",2020-05-14 00:00:00
"9319",37.7658,-122.3978,"OZONE","PPB",41,40.9,"San Francisco",2020-05-14 00:00:00
"9320",37.9604,-122.3571,"OZONE","PPB",37,38.7,"San Pablo",2020-05-14 00:00:00
"9321",37.86477,-122.3027,"OZONE","PPB",35,34.9,"Berkeley",2020-05-14 00:00:00
"9322",37.8148,-122.2824,"OZONE","PPB",32,28.6,"Oakland",2020-05-14 00:00:00
"9323",38.10251,-122.238,"OZONE","PPB",38,40.3,"Vallejo",2020-05-14 00:00:00
"9324",37.74306,-122.1699,"OZONE","PPB",35,36,"San Leandro",2020-05-14 00:00:00
"9325",37.9383,-122.025,"OZONE","PPB",37,38.7,"Concord",2020-05-14 00:00:00
"9326",37.9722,-122.5189,"OZONE","PPB",33,37.1,"San Rafael",2020-05-13 23:00:00
"9327",37.7658,-122.3978,"OZONE","PPB",41,41.9,"San Francisco",2020-05-13 23:00:00
"9328",37.9604,-122.3571,"OZONE","PPB",38,39.2,"San Pablo",2020-05-13 23:00:00
"9329",37.86477,-122.3027,"OZONE","PPB",35,35.7,"Berkeley",2020-05-13 23:00:00
"9330",37.8148,-122.2824,"OZONE","PPB",34,36.1,"Oakland",2020-05-13 23:00:00
"9331",38.10251,-122.238,"OZONE","PPB",39,38.4,"Vallejo",2020-05-13 23:00:00
"9332",37.74306,-122.1699,"OZONE","PPB",36,36.5,"San Leandro",2020-05-13 23:00:00
"9333",37.9383,-122.025,"OZONE","PPB",38,38.8,"Concord",2020-05-13 23:00:00
"9334",37.9722,-122.5189,"OZONE","PPB",34,35.7,"San Rafael",2020-05-13 22:00:00
"9335",37.7658,-122.3978,"OZONE","PPB",41,42.1,"San Francisco",2020-05-13 22:00:00
"9336",37.9604,-122.3571,"OZONE","PPB",38,38,"San Pablo",2020-05-13 22:00:00
"9337",37.86477,-122.3027,"OZONE","PPB",35,36.8,"Berkeley",2020-05-13 22:00:00
"9338",37.8148,-122.2824,"OZONE","PPB",34,35.6,"Oakland",2020-05-13 22:00:00
"9339",38.10251,-122.238,"OZONE","PPB",39,38.9,"Vallejo",2020-05-13 22:00:00
"9340",37.74306,-122.1699,"OZONE","PPB",36,36.6,"San Leandro",2020-05-13 22:00:00
"9341",37.9383,-122.025,"OZONE","PPB",39,38.9,"Concord",2020-05-13 22:00:00
"9342",37.9722,-122.5189,"OZONE","PPB",35,35.6,"San Rafael",2020-05-13 21:00:00
"9343",37.7658,-122.3978,"OZONE","PPB",42,42.5,"San Francisco",2020-05-13 21:00:00
"9344",37.9604,-122.3571,"OZONE","PPB",39,38.7,"San Pablo",2020-05-13 21:00:00
"9345",37.86477,-122.3027,"OZONE","PPB",35,36.8,"Berkeley",2020-05-13 21:00:00
"9346",37.8148,-122.2824,"OZONE","PPB",34,34.6,"Oakland",2020-05-13 21:00:00
"9347",38.10251,-122.238,"OZONE","PPB",39,38.5,"Vallejo",2020-05-13 21:00:00
"9348",37.74306,-122.1699,"OZONE","PPB",37,37.1,"San Leandro",2020-05-13 21:00:00
"9349",37.9383,-122.025,"OZONE","PPB",40,39.4,"Concord",2020-05-13 21:00:00
"9350",37.9722,-122.5189,"OZONE","PPB",35,34.1,"San Rafael",2020-05-13 20:00:00
"9351",37.7658,-122.3978,"OZONE","PPB",42,42.3,"San Francisco",2020-05-13 20:00:00
"9352",37.9604,-122.3571,"OZONE","PPB",39,38.9,"San Pablo",2020-05-13 20:00:00
"9353",37.86477,-122.3027,"OZONE","PPB",35,34.1,"Berkeley",2020-05-13 20:00:00
"9354",37.8148,-122.2824,"OZONE","PPB",34,36.9,"Oakland",2020-05-13 20:00:00
"9355",38.10251,-122.238,"OZONE","PPB",39,39.1,"Vallejo",2020-05-13 20:00:00
"9356",37.74306,-122.1699,"OZONE","PPB",37,36.8,"San Leandro",2020-05-13 20:00:00
"9357",37.9383,-122.025,"OZONE","PPB",40,40.9,"Concord",2020-05-13 20:00:00
"9358",37.9722,-122.5189,"OZONE","PPB",35,35.7,"San Rafael",2020-05-13 19:00:00
"9359",37.7658,-122.3978,"OZONE","PPB",42,42,"San Francisco",2020-05-13 19:00:00
"9360",37.9604,-122.3571,"OZONE","PPB",39,39.7,"San Pablo",2020-05-13 19:00:00
"9361",37.86477,-122.3027,"OZONE","PPB",35,35.1,"Berkeley",2020-05-13 19:00:00
"9362",37.8148,-122.2824,"OZONE","PPB",34,35.8,"Oakland",2020-05-13 19:00:00
"9363",38.10251,-122.238,"OZONE","PPB",39,40.4,"Vallejo",2020-05-13 19:00:00
"9364",37.74306,-122.1699,"OZONE","PPB",38,38.1,"San Leandro",2020-05-13 19:00:00
"9365",37.9383,-122.025,"OZONE","PPB",40,41,"Concord",2020-05-13 19:00:00
"9366",37.9722,-122.5189,"OZONE","PPB",35,36.4,"San Rafael",2020-05-13 18:00:00
"9367",37.7658,-122.3978,"OZONE","PPB",42,42.1,"San Francisco",2020-05-13 18:00:00
"9368",37.9604,-122.3571,"OZONE","PPB",39,39.8,"San Pablo",2020-05-13 18:00:00
"9369",37.86477,-122.3027,"OZONE","PPB",35,35.2,"Berkeley",2020-05-13 18:00:00
"9370",37.8148,-122.2824,"OZONE","PPB",35,31.3,"Oakland",2020-05-13 18:00:00
"9371",38.10251,-122.238,"OZONE","PPB",40,40.4,"Vallejo",2020-05-13 18:00:00
"9372",37.74306,-122.1699,"OZONE","PPB",38,38.2,"San Leandro",2020-05-13 18:00:00
"9373",37.9383,-122.025,"OZONE","PPB",41,41.4,"Concord",2020-05-13 18:00:00
"9374",37.9722,-122.5189,"OZONE","PPB",35,36.6,"San Rafael",2020-05-13 17:00:00
"9375",37.7658,-122.3978,"OZONE","PPB",42,42.8,"San Francisco",2020-05-13 17:00:00
"9376",37.9604,-122.3571,"OZONE","PPB",39,40,"San Pablo",2020-05-13 17:00:00
"9377",37.86477,-122.3027,"OZONE","PPB",34,35.4,"Berkeley",2020-05-13 17:00:00
"9378",37.8148,-122.2824,"OZONE","PPB",35,33.6,"Oakland",2020-05-13 17:00:00
"9379",38.10251,-122.238,"OZONE","PPB",40,40.4,"Vallejo",2020-05-13 17:00:00
"9380",37.74306,-122.1699,"OZONE","PPB",38,39.1,"San Leandro",2020-05-13 17:00:00
"9381",37.9383,-122.025,"OZONE","PPB",41,41.7,"Concord",2020-05-13 17:00:00
"9382",37.9722,-122.5189,"OZONE","PPB",35,35.6,"San Rafael",2020-05-13 16:00:00
"9383",37.7658,-122.3978,"OZONE","PPB",42,43.1,"San Francisco",2020-05-13 16:00:00
"9384",37.9604,-122.3571,"OZONE","PPB",39,38.8,"San Pablo",2020-05-13 16:00:00
"9385",37.86477,-122.3027,"OZONE","PPB",34,35.9,"Berkeley",2020-05-13 16:00:00
"9386",37.8148,-122.2824,"OZONE","PPB",35,32.9,"Oakland",2020-05-13 16:00:00
"9387",38.10251,-122.238,"OZONE","PPB",40,40.8,"Vallejo",2020-05-13 16:00:00
"9388",37.74306,-122.1699,"OZONE","PPB",39,39.2,"San Leandro",2020-05-13 16:00:00
"9389",37.9383,-122.025,"OZONE","PPB",40,41.6,"Concord",2020-05-13 16:00:00
"9390",37.9722,-122.5189,"OZONE","PPB",34,36.4,"San Rafael",2020-05-13 15:00:00
"9391",37.7658,-122.3978,"OZONE","PPB",42,42.8,"San Francisco",2020-05-13 15:00:00
"9392",37.9604,-122.3571,"OZONE","PPB",37,41,"San Pablo",2020-05-13 15:00:00
"9393",37.86477,-122.3027,"OZONE","PPB",33,34.8,"Berkeley",2020-05-13 15:00:00
"9394",37.8148,-122.2824,"OZONE","PPB",35,35.6,"Oakland",2020-05-13 15:00:00
"9395",38.10251,-122.238,"OZONE","PPB",39,41.1,"Vallejo",2020-05-13 15:00:00
"9396",37.74306,-122.1699,"OZONE","PPB",38,40.3,"San Leandro",2020-05-13 15:00:00
"9397",37.9383,-122.025,"OZONE","PPB",39,42,"Concord",2020-05-13 15:00:00
"9398",37.9722,-122.5189,"OZONE","PPB",33,36,"San Rafael",2020-05-13 14:00:00
"9399",37.7658,-122.3978,"OZONE","PPB",41,42.9,"San Francisco",2020-05-13 14:00:00
"9400",37.9604,-122.3571,"OZONE","PPB",36,38.9,"San Pablo",2020-05-13 14:00:00
"9401",37.86477,-122.3027,"OZONE","PPB",31,35.5,"Berkeley",2020-05-13 14:00:00
"9402",37.8148,-122.2824,"OZONE","PPB",35,41.7,"Oakland",2020-05-13 14:00:00
"9403",38.10251,-122.238,"OZONE","PPB",38,41.6,"Vallejo",2020-05-13 14:00:00
"9404",37.74306,-122.1699,"OZONE","PPB",37,40.4,"San Leandro",2020-05-13 14:00:00
"9405",37.9383,-122.025,"OZONE","PPB",37,41.1,"Concord",2020-05-13 14:00:00
"9406",37.9722,-122.5189,"OZONE","PPB",32,34.3,"San Rafael",2020-05-13 13:00:00
"9407",37.7658,-122.3978,"OZONE","PPB",40,42.7,"San Francisco",2020-05-13 13:00:00
"9408",37.9604,-122.3571,"OZONE","PPB",36,38.6,"San Pablo",2020-05-13 13:00:00
"9409",37.86477,-122.3027,"OZONE","PPB",29,33.9,"Berkeley",2020-05-13 13:00:00
"9410",37.8148,-122.2824,"OZONE","PPB",35,39.7,"Oakland",2020-05-13 13:00:00
"9411",38.10251,-122.238,"OZONE","PPB",37,39.9,"Vallejo",2020-05-13 13:00:00
"9412",37.74306,-122.1699,"OZONE","PPB",36,39.1,"San Leandro",2020-05-13 13:00:00
"9413",37.9383,-122.025,"OZONE","PPB",36,39.4,"Concord",2020-05-13 13:00:00
"9414",37.9722,-122.5189,"OZONE","PPB",32,32.1,"San Rafael",2020-05-13 12:00:00
"9415",37.7658,-122.3978,"OZONE","PPB",40,41.2,"San Francisco",2020-05-13 12:00:00
"9416",37.9604,-122.3571,"OZONE","PPB",35,35.9,"San Pablo",2020-05-13 12:00:00
"9417",37.86477,-122.3027,"OZONE","PPB",29,30,"Berkeley",2020-05-13 12:00:00
"9418",37.8148,-122.2824,"OZONE","PPB",35,37.2,"Oakland",2020-05-13 12:00:00
"9419",38.10251,-122.238,"OZONE","PPB",37,37.3,"Vallejo",2020-05-13 12:00:00
"9420",37.74306,-122.1699,"OZONE","PPB",36,37.7,"San Leandro",2020-05-13 12:00:00
"9421",37.9383,-122.025,"OZONE","PPB",34,34.5,"Concord",2020-05-13 12:00:00
"9422",37.9722,-122.5189,"OZONE","PPB",31,28.4,"San Rafael",2020-05-13 11:00:00
"9423",37.7658,-122.3978,"OZONE","PPB",39,38.8,"San Francisco",2020-05-13 11:00:00
"9424",37.9604,-122.3571,"OZONE","PPB",34,30.9,"San Pablo",2020-05-13 11:00:00
"9425",37.86477,-122.3027,"OZONE","PPB",28,24.3,"Berkeley",2020-05-13 11:00:00
"9426",37.8148,-122.2824,"OZONE","PPB",34,31.8,"Oakland",2020-05-13 11:00:00
"9427",38.10251,-122.238,"OZONE","PPB",35,36.1,"Vallejo",2020-05-13 11:00:00
"9428",37.74306,-122.1699,"OZONE","PPB",34,30.3,"San Leandro",2020-05-13 11:00:00
"9429",37.9383,-122.025,"OZONE","PPB",33,33,"Concord",2020-05-13 11:00:00
"9430",37.9722,-122.5189,"OZONE","PPB",31,30.6,"San Rafael",2020-05-13 10:00:00
"9431",37.7658,-122.3978,"OZONE","PPB",38,37.6,"San Francisco",2020-05-13 10:00:00
"9432",37.9604,-122.3571,"OZONE","PPB",34,29.3,"San Pablo",2020-05-13 10:00:00
"9433",37.86477,-122.3027,"OZONE","PPB",27,19.3,"Berkeley",2020-05-13 10:00:00
"9434",37.8148,-122.2824,"OZONE","PPB",33,30.4,"Oakland",2020-05-13 10:00:00
"9435",38.10251,-122.238,"OZONE","PPB",33,33.2,"Vallejo",2020-05-13 10:00:00
"9436",37.74306,-122.1699,"OZONE","PPB",34,31.2,"San Leandro",2020-05-13 10:00:00
"9437",37.9383,-122.025,"OZONE","PPB",32,30.2,"Concord",2020-05-13 10:00:00
"9438",37.9722,-122.5189,"OZONE","PPB",31,28.5,"San Rafael",2020-05-13 09:00:00
"9439",37.7658,-122.3978,"OZONE","PPB",37,37.9,"San Francisco",2020-05-13 09:00:00
"9440",37.9604,-122.3571,"OZONE","PPB",33,36.2,"San Pablo",2020-05-13 09:00:00
"9441",37.86477,-122.3027,"OZONE","PPB",26,23.5,"Berkeley",2020-05-13 09:00:00
"9442",37.8148,-122.2824,"OZONE","PPB",31,34.5,"Oakland",2020-05-13 09:00:00
"9443",38.10251,-122.238,"OZONE","PPB",32,30.1,"Vallejo",2020-05-13 09:00:00
"9444",37.74306,-122.1699,"OZONE","PPB",33,34.7,"San Leandro",2020-05-13 09:00:00
"9445",37.9383,-122.025,"OZONE","PPB",31,29.1,"Concord",2020-05-13 09:00:00
"9446",37.9722,-122.5189,"OZONE","PPB",31,31,"San Rafael",2020-05-13 08:00:00
"9447",37.7658,-122.3978,"OZONE","PPB",37,37,"San Francisco",2020-05-13 08:00:00
"9448",37.9604,-122.3571,"OZONE","PPB",32,34,"San Pablo",2020-05-13 08:00:00
"9449",37.86477,-122.3027,"OZONE","PPB",26,32.5,"Berkeley",2020-05-13 08:00:00
"9450",37.8148,-122.2824,"OZONE","PPB",31,31,"Oakland",2020-05-13 08:00:00
"9451",38.10251,-122.238,"OZONE","PPB",32,32,"Vallejo",2020-05-13 08:00:00
"9452",37.74306,-122.1699,"OZONE","PPB",32,32,"San Leandro",2020-05-13 08:00:00
"9453",37.9383,-122.025,"OZONE","PPB",30,30.6,"Concord",2020-05-13 08:00:00
"9454",37.9722,-122.5189,"OZONE","PPB",32,32.5,"San Rafael",2020-05-13 07:00:00
"9455",37.7658,-122.3978,"OZONE","PPB",36,37,"San Francisco",2020-05-13 07:00:00
"9456",37.9604,-122.3571,"OZONE","PPB",33,33,"San Pablo",2020-05-13 07:00:00
"9457",37.86477,-122.3027,"OZONE","PPB",27,27,"Berkeley",2020-05-13 07:00:00
"9458",37.8148,-122.2824,"OZONE","PPB",30,25.5,"Oakland",2020-05-13 07:00:00
"9459",38.10251,-122.238,"OZONE","PPB",31,30.5,"Vallejo",2020-05-13 07:00:00
"9460",37.74306,-122.1699,"OZONE","PPB",32,31.5,"San Leandro",2020-05-13 07:00:00
"9461",37.9383,-122.025,"OZONE","PPB",29,29,"Concord",2020-05-13 07:00:00
"9462",37.9722,-122.5189,"OZONE","PPB",32,34,"San Rafael",2020-05-13 06:00:00
"9463",37.7658,-122.3978,"OZONE","PPB",36,37.1,"San Francisco",2020-05-13 06:00:00
"9464",37.9604,-122.3571,"OZONE","PPB",33,34.8,"San Pablo",2020-05-13 06:00:00
"9465",37.86477,-122.3027,"OZONE","PPB",28,26.6,"Berkeley",2020-05-13 06:00:00
"9466",37.8148,-122.2824,"OZONE","PPB",30,32.1,"Oakland",2020-05-13 06:00:00
"9467",38.10251,-122.238,"OZONE","PPB",31,30.3,"Vallejo",2020-05-13 06:00:00
"9468",37.74306,-122.1699,"OZONE","PPB",32,34.6,"San Leandro",2020-05-13 06:00:00
"9469",37.9383,-122.025,"OZONE","PPB",29,31.3,"Concord",2020-05-13 06:00:00
"9470",37.9722,-122.5189,"OZONE","PPB",33,33.6,"San Rafael",2020-05-13 05:00:00
"9471",37.7658,-122.3978,"OZONE","PPB",36,34.6,"San Francisco",2020-05-13 05:00:00
"9472",37.9604,-122.3571,"OZONE","PPB",33,32.1,"San Pablo",2020-05-13 05:00:00
"9473",37.86477,-122.3027,"OZONE","PPB",29,29.4,"Berkeley",2020-05-13 05:00:00
"9474",37.8148,-122.2824,"OZONE","PPB",30,30.4,"Oakland",2020-05-13 05:00:00
"9475",38.10251,-122.238,"OZONE","PPB",32,32.6,"Vallejo",2020-05-13 05:00:00
"9476",37.74306,-122.1699,"OZONE","PPB",32,34.5,"San Leandro",2020-05-13 05:00:00
"9477",37.9383,-122.025,"OZONE","PPB",29,28.6,"Concord",2020-05-13 05:00:00
"9478",37.9722,-122.5189,"OZONE","PPB",33,34.2,"San Rafael",2020-05-13 04:00:00
"9479",37.7658,-122.3978,"OZONE","PPB",36,36.6,"San Francisco",2020-05-13 04:00:00
"9480",37.9604,-122.3571,"OZONE","PPB",32,31.9,"San Pablo",2020-05-13 04:00:00
"9481",37.86477,-122.3027,"OZONE","PPB",28,30.2,"Berkeley",2020-05-13 04:00:00
"9482",37.8148,-122.2824,"OZONE","PPB",30,32.4,"Oakland",2020-05-13 04:00:00
"9483",38.10251,-122.238,"OZONE","PPB",31,33.5,"Vallejo",2020-05-13 04:00:00
"9484",37.74306,-122.1699,"OZONE","PPB",32,31.4,"San Leandro",2020-05-13 04:00:00
"9485",37.9383,-122.025,"OZONE","PPB",28,29.3,"Concord",2020-05-13 04:00:00
"9486",37.9722,-122.5189,"OZONE","PPB",33,33.5,"San Rafael",2020-05-13 03:00:00
"9487",37.7658,-122.3978,"OZONE","PPB",36,36.7,"San Francisco",2020-05-13 03:00:00
"9488",37.9604,-122.3571,"OZONE","PPB",32,32.8,"San Pablo",2020-05-13 03:00:00
"9489",37.86477,-122.3027,"OZONE","PPB",28,31.5,"Berkeley",2020-05-13 03:00:00
"9490",37.8148,-122.2824,"OZONE","PPB",30,29,"Oakland",2020-05-13 03:00:00
"9491",38.10251,-122.238,"OZONE","PPB",31,33.2,"Vallejo",2020-05-13 03:00:00
"9492",37.74306,-122.1699,"OZONE","PPB",31,31.5,"San Leandro",2020-05-13 03:00:00
"9493",37.9383,-122.025,"OZONE","PPB",28,28.8,"Concord",2020-05-13 03:00:00
"9494",37.9722,-122.5189,"OZONE","PPB",33,33.4,"San Rafael",2020-05-13 02:00:00
"9495",37.7658,-122.3978,"OZONE","PPB",36,37.5,"San Francisco",2020-05-13 02:00:00
"9496",37.9604,-122.3571,"OZONE","PPB",31,33.8,"San Pablo",2020-05-13 02:00:00
"9497",37.86477,-122.3027,"OZONE","PPB",27,27.3,"Berkeley",2020-05-13 02:00:00
"9498",37.8148,-122.2824,"OZONE","PPB",30,31.2,"Oakland",2020-05-13 02:00:00
"9499",38.10251,-122.238,"OZONE","PPB",31,32.4,"Vallejo",2020-05-13 02:00:00
"9500",37.74306,-122.1699,"OZONE","PPB",30,32.7,"San Leandro",2020-05-13 02:00:00
"9501",37.9383,-122.025,"OZONE","PPB",27,29.5,"Concord",2020-05-13 02:00:00
"9502",37.9722,-122.5189,"OZONE","PPB",33,32.8,"San Rafael",2020-05-13 01:00:00
"9503",37.7658,-122.3978,"OZONE","PPB",36,36.8,"San Francisco",2020-05-13 01:00:00
"9504",37.9604,-122.3571,"OZONE","PPB",31,32,"San Pablo",2020-05-13 01:00:00
"9505",37.86477,-122.3027,"OZONE","PPB",27,29.3,"Berkeley",2020-05-13 01:00:00
"9506",37.8148,-122.2824,"OZONE","PPB",29,29.9,"Oakland",2020-05-13 01:00:00
"9507",38.10251,-122.238,"OZONE","PPB",30,32.1,"Vallejo",2020-05-13 01:00:00
"9508",37.74306,-122.1699,"OZONE","PPB",30,31.2,"San Leandro",2020-05-13 01:00:00
"9509",37.9383,-122.025,"OZONE","PPB",27,27.9,"Concord",2020-05-13 01:00:00
"9510",37.9722,-122.5189,"OZONE","PPB",33,32,"San Rafael",2020-05-13 00:00:00
"9511",37.7658,-122.3978,"OZONE","PPB",36,35.8,"San Francisco",2020-05-13 00:00:00
"9512",37.9604,-122.3571,"OZONE","PPB",30,30.5,"San Pablo",2020-05-13 00:00:00
"9513",37.86477,-122.3027,"OZONE","PPB",26,27.3,"Berkeley",2020-05-13 00:00:00
"9514",37.8148,-122.2824,"OZONE","PPB",29,30.6,"Oakland",2020-05-13 00:00:00
"9515",38.10251,-122.238,"OZONE","PPB",30,27.5,"Vallejo",2020-05-13 00:00:00
"9516",37.74306,-122.1699,"OZONE","PPB",30,29.8,"San Leandro",2020-05-13 00:00:00
"9517",37.9383,-122.025,"OZONE","PPB",27,24.5,"Concord",2020-05-13 00:00:00
"9518",37.9722,-122.5189,"OZONE","PPB",33,33.7,"San Rafael",2020-05-12 23:00:00
"9519",37.7658,-122.3978,"OZONE","PPB",36,35.8,"San Francisco",2020-05-12 23:00:00
"9520",37.9604,-122.3571,"OZONE","PPB",30,30.4,"San Pablo",2020-05-12 23:00:00
"9521",37.86477,-122.3027,"OZONE","PPB",26,23.8,"Berkeley",2020-05-12 23:00:00
"9522",37.8148,-122.2824,"OZONE","PPB",30,29.4,"Oakland",2020-05-12 23:00:00
"9523",38.10251,-122.238,"OZONE","PPB",30,30.1,"Vallejo",2020-05-12 23:00:00
"9524",37.74306,-122.1699,"OZONE","PPB",30,27.4,"San Leandro",2020-05-12 23:00:00
"9525",37.9383,-122.025,"OZONE","PPB",28,24.6,"Concord",2020-05-12 23:00:00
"9526",37.9722,-122.5189,"OZONE","PPB",34,34.5,"San Rafael",2020-05-12 22:00:00
"9527",37.7658,-122.3978,"OZONE","PPB",35,35.9,"San Francisco",2020-05-12 22:00:00
"9528",37.9604,-122.3571,"OZONE","PPB",31,30.3,"San Pablo",2020-05-12 22:00:00
"9529",37.86477,-122.3027,"OZONE","PPB",27,25.1,"Berkeley",2020-05-12 22:00:00
"9530",37.8148,-122.2824,"OZONE","PPB",30,28,"Oakland",2020-05-12 22:00:00
"9531",38.10251,-122.238,"OZONE","PPB",32,28.6,"Vallejo",2020-05-12 22:00:00
"9532",37.74306,-122.1699,"OZONE","PPB",30,29.4,"San Leandro",2020-05-12 22:00:00
"9533",37.9383,-122.025,"OZONE","PPB",30,26.8,"Concord",2020-05-12 22:00:00
"9534",37.9722,-122.5189,"OZONE","PPB",34,34.4,"San Rafael",2020-05-12 21:00:00
"9535",37.7658,-122.3978,"OZONE","PPB",35,36.7,"San Francisco",2020-05-12 21:00:00
"9536",37.9604,-122.3571,"OZONE","PPB",32,28.4,"San Pablo",2020-05-12 21:00:00
"9537",37.86477,-122.3027,"OZONE","PPB",28,25.6,"Berkeley",2020-05-12 21:00:00
"9538",37.8148,-122.2824,"OZONE","PPB",32,26.4,"Oakland",2020-05-12 21:00:00
"9539",38.10251,-122.238,"OZONE","PPB",33,29.2,"Vallejo",2020-05-12 21:00:00
"9540",37.74306,-122.1699,"OZONE","PPB",31,29.4,"San Leandro",2020-05-12 21:00:00
"9541",37.9383,-122.025,"OZONE","PPB",33,27.9,"Concord",2020-05-12 21:00:00
"9542",37.9722,-122.5189,"OZONE","PPB",36,35.2,"San Rafael",2020-05-12 20:00:00
"9543",37.7658,-122.3978,"OZONE","PPB",35,36.1,"San Francisco",2020-05-12 20:00:00
"9544",37.9604,-122.3571,"OZONE","PPB",33,27.7,"San Pablo",2020-05-12 20:00:00
"9545",37.86477,-122.3027,"OZONE","PPB",29,21.3,"Berkeley",2020-05-12 20:00:00
"9546",37.8148,-122.2824,"OZONE","PPB",34,30.6,"Oakland",2020-05-12 20:00:00
"9547",38.10251,-122.238,"OZONE","PPB",36,32.7,"Vallejo",2020-05-12 20:00:00
"9548",37.74306,-122.1699,"OZONE","PPB",34,29.6,"San Leandro",2020-05-12 20:00:00
"9549",37.9383,-122.025,"OZONE","PPB",36,32.3,"Concord",2020-05-12 20:00:00
"9550",37.9722,-122.5189,"OZONE","PPB",37,35.4,"San Rafael",2020-05-12 19:00:00
"9551",37.7658,-122.3978,"OZONE","PPB",35,36,"San Francisco",2020-05-12 19:00:00
"9552",37.9604,-122.3571,"OZONE","PPB",35,33.4,"San Pablo",2020-05-12 19:00:00
"9553",37.86477,-122.3027,"OZONE","PPB",30,29.8,"Berkeley",2020-05-12 19:00:00
"9554",37.8148,-122.2824,"OZONE","PPB",36,34.1,"Oakland",2020-05-12 19:00:00
"9555",38.10251,-122.238,"OZONE","PPB",37,35.1,"Vallejo",2020-05-12 19:00:00
"9556",37.74306,-122.1699,"OZONE","PPB",36,33.1,"San Leandro",2020-05-12 19:00:00
"9557",37.9383,-122.025,"OZONE","PPB",39,38.4,"Concord",2020-05-12 19:00:00
"9558",37.9722,-122.5189,"OZONE","PPB",38,35.4,"San Rafael",2020-05-12 18:00:00
"9559",37.7658,-122.3978,"OZONE","PPB",33,34.1,"San Francisco",2020-05-12 18:00:00
"9560",37.9604,-122.3571,"OZONE","PPB",36,36.5,"San Pablo",2020-05-12 18:00:00
"9561",37.86477,-122.3027,"OZONE","PPB",31,35.9,"Berkeley",2020-05-12 18:00:00
"9562",37.8148,-122.2824,"OZONE","PPB",38,37.4,"Oakland",2020-05-12 18:00:00
"9563",38.10251,-122.238,"OZONE","PPB",39,43.5,"Vallejo",2020-05-12 18:00:00
"9564",37.74306,-122.1699,"OZONE","PPB",38,36.9,"San Leandro",2020-05-12 18:00:00
"9565",37.9383,-122.025,"OZONE","PPB",42,42.4,"Concord",2020-05-12 18:00:00
"9566",37.9722,-122.5189,"OZONE","PPB",39,38.4,"San Rafael",2020-05-12 17:00:00
"9567",37.9604,-122.3571,"OZONE","PPB",37,39,"San Pablo",2020-05-12 17:00:00
"9568",37.86477,-122.3027,"OZONE","PPB",32,36,"Berkeley",2020-05-12 17:00:00
"9569",37.8148,-122.2824,"OZONE","PPB",40,42.6,"Oakland",2020-05-12 17:00:00
"9570",38.10251,-122.238,"OZONE","PPB",39,44.5,"Vallejo",2020-05-12 17:00:00
"9571",37.74306,-122.1699,"OZONE","PPB",39,38.7,"San Leandro",2020-05-12 17:00:00
"9572",37.9383,-122.025,"OZONE","PPB",44,47.4,"Concord",2020-05-12 17:00:00
"9573",37.9722,-122.5189,"OZONE","PPB",39,41.9,"San Rafael",2020-05-12 16:00:00
"9574",37.9604,-122.3571,"OZONE","PPB",37,43.1,"San Pablo",2020-05-12 16:00:00
"9575",37.86477,-122.3027,"OZONE","PPB",33,36.8,"Berkeley",2020-05-12 16:00:00
